date,title,text,preprocessed_text,manual_label,result
1/2/1985,一笋长七竹（图片）,"    一笋长七竹
    图为最近在福建沙县发现的一笋长出七根竹子的罕见毛竹。
    这笋长在半山腰竹林里。七根竹子中，主竹高七点七五米，胸径十厘米，其它分枝竹分别从主竹第三节位以上依次排列长出，最长分枝竹长三点四五米，最短分枝竹长三点零八米，主竹在离地面高一点六八米处也长出正常小枝。
    据科技人员分析：一笋长七竹的原因可能是：笋杆基发育的不完全，大型芽受特殊自然条件（如气候、土壤等）和栽培管理条件的影响，笋芽分生组织细胞增殖发达，特别是居间分生组织细胞受强烈刺激，以致剧烈增殖，促使笋杆基不完全发育的大型芽变成完全大型芽。
                  詹宏杰  林凤京文  何一德摄","        一笋 长七竹 
         图为 最近 福建 沙县 发现 一笋 长出 七根 竹子 罕见 毛竹 
         这笋 长 半山腰 竹林 里 七根 竹子 中 主竹 高 七点 七五 米 胸径 十厘米 分枝 竹 从主竹 第三节 位 依次 排列 长出 最长 分枝 竹长 三点 四五米 最短 分枝 竹长 三点 零 八米 主竹 地面 高 一点 六八 米处 长出 正常 小枝 
         科技人员 分析 一笋 长七竹 原因 笋杆基 发育 完全 大型 芽受 特殊 自然 条件 气候 土壤 栽培 管理 条件 影响 笋芽 分生组织 细胞 增殖 发达 特别 居间 分生组织 细胞 受 强烈 刺激 剧烈 增殖 促使 笋杆基 完全 发育 大型 芽 变成 完全 大型 芽 
                                     詹宏杰     林凤 京文     何一德摄",Technology,Technology
1/2/1985,加拿大友人朗宁逝世,"    加拿大友人朗宁逝世
    据新华社渥太华1984年12月31日电　中国人民的老朋友、加拿大外交家和远东问题专家切斯特·朗宁先生今天在加拿大艾伯塔省坎罗塞逝世，享年九十岁。朗宁先生是中国已故总理周恩来的老朋友。新中国成立后，周总理曾多次邀请他访华并会见过他。他生前撰写了《回忆录——革命中的中国》一书，热情介绍中国革命和社会主义建设的成就。","        加拿大 友人 朗宁 逝世 
         新华社 渥太华 1984 年 12 月 31 日电 　 中国 人民 老朋友 加拿大 外交家 远东 问题 专家 切斯特 朗宁 先生 今天 加拿大 艾伯塔省 坎罗塞 逝世 享年 九十岁 朗宁 先生 中国 已故 总理 周恩来 老朋友 新 中国 成立 周总理 曾多次 邀请 访华 会见 生前 撰写 回忆录 革命 中 中国 一书 热情 介绍 中国 革命 社会主义 建设 成就",Others,Others
1/2/1985,以“迟”取胜的启示,"    以“迟”取胜的启示
    万春党
    “种菜要抢先，迟了不值钱。”这条古老的农谚告诉人们：种庄稼一定要讲究一个“早”字。然而，江苏省射阳县海通乡有一位蔬菜专业户却偏偏在“迟”字上做文章，靠“迟”取胜。每年春季一到，别家都忙着种瓜种菜，他却要比人家晚十来天才下种。待到六七月份，大多数人家的蔬菜都下市了，他才将迟熟的瓜菜挑到市场上去卖。“物以稀为贵”，自然就卖了好价钱。
    现在，农民们想方设法发家致富，发展商品生产。而商品生产越发展，生产和市场的关系就越密切，竞争也就越激烈。这就要求经营者除了在质量和服务等方面取胜外，还得在其它方面多想一些新点子、新道道。","        迟 取胜 启示 
         万春 党 
         种菜 抢先 迟 不值钱 条 古老 农谚 告诉 庄稼 一定 讲究 早 字 江苏省 射阳县 海通 乡有 一位 蔬菜 专业户 迟 字 做文章 迟 取胜 每年 春季 一到 别家 忙 种瓜 种菜 晚 十来天 下种 六七 月份 大多数 蔬菜 下市 迟熟 瓜菜 挑到 市场 卖 物以稀为贵 自然 卖 价钱 
         现在 农民 想方设法 发家致富 发展 商品生产 商品生产 越 发展 生产 市场 关系 越 密切 竞争 越 激烈 要求 经营者 质量 服务 方面 取胜 外 方面 多想 新 点子 新道 道","Business, Economy.","Business, Economy."
1/2/1985,大批农民进入信用社当家理财  江西农村信贷服务气象一新,"    大批农民进入信用社当家理财
    江西农村信贷服务气象一新
    新华社南昌1月1日电　（通讯员胡朝建、记者李醒民）江西省在改革农村信用社管理体制中，切实改革了劳动人事制度，还信用社于农民，由农民当家理财。目前全省各地农村已有二千一百六十多名农民进入信用社当合同工，其中一千六百多名农民合同工分别担任信用社的理事、董事和主任职务。这些农民进入信用社后，不转城镇户口，不吃商品粮，不拿固定工资。他们以灵活方便的方式为农民提供信贷服务，使农村信贷工作面貌一新：
    ——适应农村商品生产发展需要，建立了多层次的农村信用合作服务网。在乡以下经济活动集中的地方，增设了信用分社和信用站一千六百七十七个。
    ——打破封闭式资金管理界限，横向调剂信贷资金。过去一些信用社信贷资金有余，得不到充分运用，而另一些信用社又资金不足，影响了信贷服务。今年，各地信用社由农民当家理财后，根据农村发展商品生产的需要，打破地区界限，互相调剂资金，使信贷资金充分发挥作用。到目前止，全省五十五个县的三百多个信用社相互调剂信贷资金三千九百多万元。
    ——积极开拓信贷服务新领域。各地信用社调整信贷结构，大力开办租赁、信托、抵押等多种浮动利率贷款新业务。各地信用社向从事种养、加工、运输、服务业及其他专业生产的农民发放贷款六亿八千三百万元，扶持农村专业户购买拖拉机四千八百多台、汽车七百多辆、船只八百七十五艘，有力地促进了农村商品经济的发展。
    江西各地信用社由于农民当家理财，因而广大农民更加关心和信任信用社，入股投资的农户越来越多。到去年11月底止，全省入股农户已占总农户的85％，农民在信用社的存款达九亿九千多万元，比上年同期增长20.7％。","        大批 农民 进入 信用社 当家理财 
         江西 农村 信贷 服务 气象一新 
         新华社 南昌 月 日电 　 通讯员 胡朝建 记者 李醒民 江西省 改革 农村 信用社 管理体制 中 切实 改革 劳动人事 制度 信用社 农民 农民 当家理财 目前 全省各地 农村 已有 二千 一百六十多 名 农民 进入 信用社 合同工 一千六百 多名 农民 合同工 担任 信用社 理事 董事 主任 职务 农民 进入 信用社 不转 城镇 户口 不吃 商品粮 固定 工资 灵活 方便 方式 农民 提供 信贷 服务 农村 信贷 工作 面貌一新 
         适应 农村 商品生产 发展 需要 建立 多层次 农村信用 合作 服务网 乡 以下 经济 活动 集中 地方 增设 信用 分社 信用 站 一千六百 七十七 
         打破 封闭式 资金 管理 界限 横向 调剂 信贷资金 过去 信用社 信贷资金 有余 得不到 充分运用 信用社 资金不足 影响 信贷 服务 今年 各地 信用社 农民 当家理财 农村 发展 商品生产 需要 打破 地区 界限 调剂 资金 信贷资金 充分发挥 作用 目前 止 全省 五十五个 县 三百多个 信用社 相互 调剂 信贷资金 三千 九百多 万元 
         积极 开拓 信贷 服务 新 领域 各地 信用社 调整 信贷 结构 大力 开办 租赁 信托 抵押 多种 浮动 利率 贷款 新 业务 各地 信用社 从事 种养 加工 运输 服务业 专业 生产 农民 发放贷款 六亿 八千 三百万元 扶持 农村 专业户 购买 拖拉机 四千八百 多台 汽车 七百多 辆 船只 八百 七十五 艘 有力 促进 农村 商品经济 发展 
         江西 各地 信用社 农民 当家理财 广大 农民 关心 信任 信用社 入股 投资 农户 越来越 去年 11 月底 止 全省 入股 农户 占 总 农户 85 农民 信用社 存款 达 九亿 九千多 万元 上年 同期 增长 20.7",Economy,Category: Economy
1/2/1985,辽宁《共产党员》杂志今年改为半月刊,"    辽宁《共产党员》杂志今年改为半月刊
    本报讯  由中共辽宁省委主办的《共产党员》杂志，从今年起改为半月刊。","        辽宁 共产党员 杂志 今年 改为 半月刊 
         本报讯     中共 辽宁省委 主办 共产党员 杂志 从今年起 改为 半月刊",Politics,Politics
1/2/1985,世界政治形势继续动荡,"    世界政治形势继续动荡
    国务院国际问题研究中心总干事  宦乡
    一九八四年的国际形势继续动荡不稳，世界面临的两大挑战出现了新情况，这就是：两个超级大国之间愈益激烈的军备竞赛；发达国家对发展中国家愈益严重的经济损害。
    在军备竞赛方面：
    ——两个超级大国之间的
    “裁军谈判”中断，对话渠道阻塞；
    ——武器竞赛发展到太空；
    ——地区军事争夺发展到亚洲太平洋地区；
     ——军事思想从“互相核威慑”发展到“核战争不仅可以打，而且可以打胜”；
    ——超级大国直接干预或间接支持造成的几场战争没有停止的希望，反而更趋复杂。
    在国际经济秩序方面：
    ——发达国家的贸易保护主义更趋普遍、更趋强烈；
    ——超级大国通过严格限制和制止新技术转让，企图重建对发展中国家乃至某些发达国家的经济霸权；——美国的高利率政策严重损害了第三世界国家和另一些发达国家；——发展中国家由于国际经济旧秩序的束缚而越来越贫困；
    ——拉美、非洲、亚洲不少国家为债务问题所困扰，拉美国家尤为严重；发展中国家所欠外债本息已达九千亿美元；非洲一些国家遭遇到空前的大饥荒。
    这些新情况的出现，理所当然地引起了全世界人民和国家的不安和忧虑，因而一九八四年出现了一些重要的动向：
    ——两个军事集团的内部都要求改变目前超级大国僵硬对峙的局面；两个盟主都无法继续有效地控制其盟国，“集团意识”进一步削弱；——反对军备竞赛的群众运动同保护生态的群众运动结合起来，成为欧美政治上的一支迅速发展的力量；
  ——一些发达国家和发展中国家都反对军备竞赛向太空升级，害怕重新回到军事两极化，害怕太空军备竞赛引起难以预料的经济后果。
    这些变化迫使两个超级大国不得不在接近一九八四年底时采取了略为灵活的、准备恢复裁军谈判的姿态。但是，双方的政策基本未变，恢复谈判不易，达成协议更难。
    看来，一九八五年将是两个超级大国在全世界人民的压力下，在各自集团成员国的压力下，既继续开展武器竞赛，又不得不开始进行对话的阶段。
    在国际经济方面，虽然在债务问题上取得了一定的、临时性的妥协，但问题并没有根本解决，危机并未真正解除。
    根据以上分析，我认为，一九八五年的国际形势将继续在动荡不稳的情况下发展。各国人民将继续反对军备竞赛，要求恢复裁军谈判；继续反对集团对抗，要求解散军事集团；积极推动南南合作和南北对话，反对损害发展中国家的行为。（附图片）","        世界 政治形势 继续 动荡 
         国务院 国际 问题 研究 中心 总干事     宦乡 
         一九八四年 国际形势 继续 动荡 稳 世界 面临 两大 挑战 出现 新 情况 两个 超级大国 之间 愈益 激烈 军备竞赛 发达国家 发展中国家 愈益 严重 经济 损害 
         军备竞赛 方面 
         两个 超级大国 之间 
         裁军谈判 中断 对话 渠道 阻塞 
         武器 竞赛 发展 太空 
         地区 军事 争夺 发展 亚洲太平洋地区 
           军事 思想 核威慑 发展 核战争 胜 
         超级大国 直接 干预 间接 支持 造成 几场 战争 停止 希望 更趋 复杂 
         国际 经济秩序 方面 
         发达国家 贸易 保护主义 更趋 普遍 更趋 强烈 
         超级大国 严格 限制 制止 新 技术转让 企图 重建 发展中国家 发达国家 经济 霸权 美国 高 利率政策 严重 损害 第三世界 国家 发达国家 发展中国家 国际 经济 旧 秩序 束缚 越来越 贫困 
         拉美 非洲 亚洲 国家 债务 问题 困扰 拉美国家 尤为 严重 发展中国家 所欠 外债 本息 已达 九 千亿美元 非洲 国家 遭遇 空前 饥荒 
         新 情况 出现 理所当然 引起 全世界 人民 国家 不安 忧虑 一九八四年 出现 重要 动向 
         两个 军事 集团 内部 要求 改变 目前 超级大国 僵硬 对峙 局面 两个 盟主 无法 继续 有效 控制 盟国 集团 意识 进一步 削弱 反对 军备竞赛 群众运动 保护 生态 群众运动 结合 成为 欧美 政治 一支 迅速 发展 力量 
     发达国家 发展中国家 反对 军备竞赛 向太空 升级 害怕 重新 回到 军事 两极化 害怕 太空 军备竞赛 引起 难以预料 经济 后果 
         变化 迫使 两个 超级大国 接近 一九八四年 底时 采取 灵活 准备 恢复 裁军谈判 姿态 双方 政策 未 变 恢复 谈判 不易 达成协议 更难 
         一九八五年 两个 超级大国 全世界 人民 压力 集团 成员国 压力 继续 开展 武器 竞赛 进行 对话 阶段 
         国际 经济 方面 债务 问题 取得 一定 临时性 妥协 问题 根本 解决 危机 并未 真正 解除 
         分析 认为 一九八五年 国际形势 继续 动荡 不稳 情况 发展 各国 人民 继续 反对 军备竞赛 要求 恢复 裁军谈判 继续 反对 集团 对抗 要求 解散 军事 集团 积极 推动 南南合作 南北对话 反对 损害 发展中国家 行为 附图片",Politics,"Politics, Military, International Relations, Economy."
1/2/1985,万里胡启立会见日本朋友鸟居幸雄,"    万里胡启立会见日本朋友鸟居幸雄
    新华社天津1月1日电  国务院副总理万里和中共中央书记处书记胡启立今天中午在这里会见并设午宴招待日本神户顾问团团长、天津港最高顾问鸟居幸雄。
    会见时，宾主双方互致新年问候。万里副总理对鸟居幸雄提出的进一步提高天津港疏港能力的建议表示赞同和感谢，并请顾问团继续帮助天津港制订长远的发展规划。
    他说，日本神户港口管理方面的好经验，凡适合天津港的都可以首先在天津港进行实验和推广，使天津港成为全国最有信誉的港口。
    鸟居幸雄转达了日本神户市市长宫崎辰雄对万里、胡启立的问候。他表示要为制订天津港长远发展规划而努力工作。
    天津市委书记倪志福，天津市人大常委会主任张再旺，市长李瑞环参加了会见和宴会。","        万里 胡启立 会见 日本 朋友 鸟居 幸雄 
         新华社 天津 月 日电     国务院 副 总理 万里 中共中央书记处 书记 胡启立 今天 中午 会见 并设 午宴 招待 日本 神户 顾问团 团长 天津港 最高 顾问 鸟居 幸雄 
         会见 时 宾主双方 互致 新年 问候 万里 副 总理 鸟居 幸雄 提出 进一步提高 天津港 疏港 能力 建议 表示 赞同 感谢 请 顾问团 继续 帮助 天津港 制订 长远 发展 规划 
         说 日本 神户港 口 管理 方面 经验 适合 天津港 天津港 进行 实验 推广 天津港 成为 全国 最有 信誉 港口 
         鸟居 幸雄 转达 日本 神户 市 市长 宫崎 辰雄 万里 胡启立 问候 表示 制订 天津港 长远 发展 规划 努力 工作 
         天津市委 书记 倪志福 天津市 人大常委会 主任 张再旺 市长 李瑞环 参加 会见 宴会",Politics,Politics
1/2/1985,日本日中青少年友好交流访华团离沪回国,"    日本日中青少年友好交流访华团离沪回国
    新华社上海1月1日电　（记者郭礼华）由总团长赤松大麓率领的日本日中青少年友好交流访华团结束了对我国的友好访问和交流活动，今天离开上海回国。
    昨天深夜，访华团的日本青少年和中国青少年欢聚在上海衡山宾馆，共同举行中日青少年送旧迎新晚会。两国青少年载歌载舞，畅叙友情，一分一秒地送走了1984年的最后两个小时。
    日本日中青少年友好交流访华团是去年12月25日到达我国的。他们先后在北京、上海同中国的青少年进行了书画、体育、文艺等项目的交流。","        日本 日中 青少年 友好 交流 访华团 沪 回国 
         新华社 上海 月 日电 　 记者 郭礼华 总 团长 赤松 大麓 率领 日本 日中 青少年 友好 交流 访华团 结束 我国 友好访问 交流活动 今天 离开 上海 回国 
         昨天 深夜 访华团 日本 青少年 中国 青少年 欢聚 上海 衡山 宾馆 共同 举行 中日 青少年 送旧迎新 晚会 两 国 青少年 载歌载舞 畅叙 友情 一分一秒 送走 1984 年 两个 小时 
         日本 日中 青少年 友好 交流 访华团 去年 12 月 25 日 到达 我国 先后 北京 上海 中国 青少年 进行 书画 体育 文艺 项目 交流",Politics,Politics
1/2/1985,全国越野比赛在南宁举行,"    全国越野比赛在南宁举行
    本报南宁1月1日电  新年第一天，1985年全国越野比赛在南宁举行。参加比赛的有全国二十五个运动队的二百二十六名运动员。
    元旦上午进行了男子十公里和女子五公里决赛。云南女子一队和内蒙古男子一队分获团体第一名。辽宁一队、云南二队和云南一队、云南二队分获女子和男子团体第二、三名。获女子和男子个人第一名的分别是云南李华碧和辽宁的王禾林。女子个人第二、三名是山东李秀霞和青海罗玉秀，男子个人第二、三名是内蒙古单长明和崔玉林。
    元月3日，将进行女子十公里和男子十五公里比赛。
                  （魏国栋）","        全国 越野 比赛 南宁 举行 
         本报 南宁 月 日电     新年 第一天 1985 年 全国 越野 比赛 南宁 举行 参加 比赛 全国 二十五个 运动队 二百二 十六名 运动员 
         元旦 上午 进行 男子 十公里 女子 五公里 决赛 云南 女子 一队 内蒙古 男子 一队 分获 团体 第一名 辽宁 一队 云南 二队 云南 一队 云南 二队 分获 女子 男子 团体 三名 获 女子 男子 第一名 云南 李华碧 辽宁 王禾林 女子 三名 山东 李秀霞 青海 罗玉秀 男子 三名 内蒙古 单长明 崔 玉林 
         元月 日 进行 女子 十公里 男子 十五公里 比赛 
                                     魏国 栋",Sports,"Sports, Others"
1/2/1985,从今年起向全体公民普及法律常识  司法部长邹瑜答本报记者问,"    从今年起向全体公民普及法律常识
    司法部长邹瑜答本报记者问
    本报讯  司法部部长邹瑜就在全体公民中开展基本普及法律常识工作答本报记者问。
    问：当前在全体公民中普及法律常识的情况如何？对今后法律普及工作的安排和要求是什么？
    答：法律普及工作目前处在准备阶段。1984年6月，司法部在本溪召开全国法制宣传现场会，提出了向全体公民普及法律常识的任务。
    半年来，各地司法行政机关大力抓了本溪会议的传达贯彻工作；全国大多数省、自治区、直辖市已经制定了本地区的普及规划，抓了试点，培训了骨干，这就为全面铺开法律普及工作做了准备。
    今后普及法律常识工作的要求是：从1985年起用五年左右时间，有计划地、比较系统地向全体公民基本普及宪法、刑法、刑事诉讼法、民事法、民事诉讼法（试行）、婚姻法、经济合同法、森林法、兵役法、治安管理处罚条例等重要法律、法规，以及与各行业、各方面群众有密切关系的其他法律常识。在少数民族聚居地方还要组织大家学习民族区域自治法。通过这种普及活动，使我国的宪法和重要法律家喻户晓，使全体公民逐步养成依法办事的观念和习惯。这里对全体公民提出了两个要求：一个是“知法”，一个是“守法”。普及的步骤大体分三段：1984年是普及的准备期，1985年至1989年为普及的实施阶段，1990年总结验收普及情况。
    在全国法律普及工作开始的1985年，要抓好两件事：第一，继续做好准备工作。省、地、县、乡都要制定出普及法律常识工作的规划，要在试点单位摸索出切实可行的经验。第二，从下半年起，有计划、有步骤地全面铺开法律常识的普及工作。
    问：普及法律常识与当前正在进行的经济体制改革的关系是什么？
    答：在全体公民中基本普及法律常识，是实现党在新时期的总任务、进行社会主义现代化建设以及国家长治久安的客观需要。法律属于上层建筑，由经济基础所决定，又为经济基础服务。《中共中央关于经济体制改革的决定》明确指出：“经济体制的改革和国民经济的发展，使越来越多的经济关系和经济活动准则需要用法律形式固定下来。”这就不仅要求加快经济立法，而且必须使广大干部、群众、尤其是企业的领导人懂得法律，学会用法律手段管理经济，并运用法律武器维护国家、集体和个人的合法权益。因此，普及法律常识是进行经济体制改革必不可少的保障。
    问：这次普及法律常识的重点对象是哪些人？
    答：县、团级以上的领导干部是重点对象。不知法、不懂法就无法实现对现代化建设尤其是对经济体制改革的领导。因此，各级领导干部必须带头学法、知法、守法，并且带动全国人民学法、知法、守法，这是实现全民普及法律常识的一个关键。为此，有些地方的党组织明确提出，要把掌握必备的法律知识作为干部四化标准中知识化的一个重要内容，并决定在新的一年里首先对领导干部进行有关法律常识的培训。
    问：完成普及法律常识任务的保证是什么？
    答：根本的保证是各级党委强有力的领导。各级党委宣传部门的积极指导及各部门的大力支持，也是完成这一任务必不可少的环节。辽宁省本溪市之所以成为全国法制宣传的先进城市，其根本原因就在于市委对法制宣传工作的高度重视和强有力的领导，从而推动了全市广大干部和群众懂法和守法，促进了全市各条战线的精神文明建设和物质文明建设。","        从今年起 公民 普及 法律常识 
         司法部长 邹瑜答 本报记者 问 
         本报讯     司法部 部长 邹瑜 公民 中 开展 普及 法律常识 工作 答 本报记者 问 
         问 当前 公民 中 普及 法律常识 情况 今后 法律 普及 工作 安排 要求 
         答 法律 普及 工作 目前 准备 阶段 1984 年 月 司法部 本溪 召开 全国 法制宣传 现场会 提出 公民 普及 法律常识 任务 
         半年 各地 司法 行政 机关 大力 抓 本溪 会议 传达 贯彻 工作 全国 大多数 省 自治区 直辖市 已经 制定 地区 普及 规划 抓 试点 培训 骨干 全面铺开 法律 普及 工作 做 准备 
         今后 普及 法律常识 工作 要求 1985 年 起用 五年 左右 时间 计划 比较 系统地 公民 普及 宪法 刑法 刑事诉讼法 民事 法 民事 诉讼法 试行 婚姻法 经济 合同法 森林法 兵役法 治安管理 处罚 条例 重要 法律 法规 行业 方面 群众 密切关系 法律常识 少数民族 聚居 地方 组织 学习 民族区域 自治法 这种 普及 活动 我国 宪法 重要 法律 家喻户晓 公民 养成 依法办事 观念 习惯 公民 提出 两个 要求 知法 守法 普及 步骤 大体 分 三段 1984 年 普及 准备期 1985 年 1989 年 普及 实施 阶段 1990 年 总结 验收 普及 情况 
         全国 法律 普及 工作 1985 年 抓好 两件事 第一 继续 做好 准备 工作 省 县 乡 制定 出 普及 法律常识 工作 规划 试点单位 摸索 出 切实可行 经验 下半年 计划 有步骤 全面铺开 法律常识 普及 工作 
         问 普及 法律常识 当前 正在 进行 经济体制 改革 关系 
         答 公民 中 普及 法律常识 实现 党 新 时期 总任务 进行 社会主义 现代化 建设 国家 长治久安 客观 需要 法律 属于 上层建筑 经济基础 决定 经济基础 服务 中共中央 经济体制 改革 决定 明确指出 经济体制 改革 国民经济 发展 越来越 经济 关系 经济 活动 准则 需要 法律 形式 固定 下来 要求 加快 经济 立法 广大干部 群众 尤其 企业 领导人 懂得 法律 学会 法律手段 管理 经济 运用 法律 武器 维护 国家 集体 合法权益 普及 法律常识 进行 经济体制 改革 必不可少 保障 
         问 普及 法律常识 重点对象 
         答 县 团级 领导 干部 重点对象 不知 法 懂法 无法 实现 现代化 建设 尤其 经济体制 改革 领导 各级 领导 干部 带头 学法 知法 守法 带动 全国 人民 学法 知法 守法 这是 实现 全民 普及 法律常识 关键 地方 党组织 明确提出 掌握 必备 法律 知识 干部 四化 标准 中 知识化 重要 内容 决定 新 一年 里 领导 干部 进行 法律常识 培训 
         问 完成 普及 法律常识 任务 保证 
         答 根本 保证 各级党委 强有力 领导 各级党委 宣传部门 积极 指导 部门 大力支持 完成 这一 任务 必不可少 环节 辽宁省 本溪市 成为 全国 法制宣传 先进 城市 根本原因 市委 法制宣传 工作 高度重视 强有力 领导 推动 全市 广大干部 群众 懂法 守法 促进 全市 各条战线 精神文明 建设 物质文明 建设",Politics,Politics
